id,18~20_ride
473385,3.92
473386,2.495
473387,1.205
473388,0.9433333333333332
473389,14.73
473390,7.26
473391,0.145
473392,0.05
473393,1.29
473394,0.7062380952380952
473395,0.01
473396,0.01
473397,1.06
473398,0.0395
473399,0.33
473400,0.7179285714285715
473401,1.9095952380952381
473402,0.3428333333333334
473403,2.0133333333333336
473404,3.3785000000000003
473405,0.30833333333333335
473406,1.9283333333333332
473407,1.4111666666666673
473408,1.1325
473409,0.0325
473410,7.28
473411,2.7344999999999997
473412,20.22
473413,0.0
473414,0.09
473415,0.163
473416,1.63
473417,3.62
473418,2.09
473419,1.89
473420,2.5
473421,7.84
473422,0.785
473423,2.06
473424,0.8
473425,2.96
473426,1.695
473427,1.89
473428,0.4041666666666666
473429,0.06
473430,1.97
473431,4.11
473432,0.96
473433,5.5
473434,11.9
473435,0.0
473436,0.7
473437,0.73
473438,0.85
473439,6.775
473440,4.48
473441,4.56
473442,4.13
473443,1.11
473444,0.534
473445,4.11
473446,1.39
473447,4.17
473448,1.66
473449,0.5597142857142857
473450,2.07
473451,2.14
473452,4.46
473453,2.69
473454,1.2931666666666666
473455,1.92
473456,0.52
473457,0.30166666666666664
473458,0.526357142857143
473459,0.6093809523809525
473460,2.14
473461,1.38
473462,1.835
473463,0.6116893939393939
473464,0.9857142857142857
473465,0.34
473466,0.7416666666666667
473467,0.0
473468,3.08
473469,0.883
473470,2.7
473471,0.9303174603174604
473472,2.91
473473,0.57
473474,0.3863333333333333
473475,0.21
473476,0.0
473477,16.79
473478,2.37
473479,2.0545
473480,1.16
473481,1.7691666666666663
473482,0.5173333333333333
473483,3.09
473484,0.6120873015873016
473485,2.426
473486,0.8
473487,0.1875
473488,0.0
473489,0.18
473490,0.18075
473491,0.0
473492,12.88
473493,0.03194444444444444
473494,0.8026785714285712
473495,0.71
473496,0.2641666666666666
473497,1.2866666666666666
473498,0.5
473499,0.02
473500,1.39
473501,2.16
473502,1.95
473503,2.29
473504,0.75
473505,0.9209999999999999
473506,1.13
473507,0.3916666666666667
473508,0.4066666666666666
473509,1.531666666666667
473510,2.7585
473511,2.09
473512,0.02
473513,0.0
473514,0.0
473515,0.40333333333333327
473516,0.11
473517,0.035
473518,0.8725
473519,1.2355
473520,0.4494047619047619
473521,0.8346666666666666
473522,0.8586666666666667
473523,0.018000000000000002
473524,0.01
473525,2.424
473526,0.53
473527,7.4
473528,0.002857142857142857
473529,0.49700000000000005
473530,0.01625
473531,2.276666666666667
473532,0.8356666666666667
473533,0.20760989010989006
473534,0.098
473535,1.45
473536,0.023928571428571428
473537,0.66
473538,5.35
473539,0.07
473540,0.09333333333333332
473541,1.5085277777777777
473542,0.74
473543,2.43
473544,0.4480952380952381
473545,1.6616666666666666
473546,7.64
473547,0.06666666666666667
473548,0.025
473549,0.81
473550,1.63
473551,2.62
473552,1.36
473553,0.41
473554,0.9625
473555,1.47
473556,3.93
473557,0.34
473558,0.8641428571428572
473559,0.516
473560,0.6103333333333334
473561,1.0
473562,0.5047619047619049
473563,2.125
473564,0.0975
473565,0.09
473566,0.019285714285714285
473567,0.27069047619047615
473568,2.0
473569,0.71
473570,0.8915000000000001
473571,0.43995238095238093
473572,0.0
473573,0.8566666666666666
473574,0.67
473575,0.7603650793650794
473576,1.5035000000000003
473577,0.0
473578,0.8646666666666667
473579,0.38275396825396835
473580,0.0
473581,0.0
473582,8.51
473583,2.91
473584,1.2483333333333333
473585,0.77
473586,0.6525
473587,0.21226190476190473
473588,1.51
473589,4.93
473590,2.5
473591,3.22
473592,1.58
473593,0.32958874458874454
473594,2.36
473595,0.32133333333333325
473596,4.25
473597,7.6
473598,2.505
473599,2.9
473600,1.5030000000000001
473601,1.768857142857143
473602,0.6425
473603,1.52
473604,0.4833333333333333
473605,1.65
473606,1.79
473607,2.9
473608,0.5651190476190476
473609,2.09
473610,0.00976190476190476
473611,1.48
473612,0.9887629870129868
473613,1.0
473614,0.6563214285714284
473615,1.03
473616,0.86
473617,1.77
473618,0.02
473619,2.3
473620,0.6489166666666667
473621,18.98
473622,2.60475
473623,0.43
473624,0.8109999999999999
473625,1.4625
473626,0.02
473627,0.0
473628,2.78
473629,2.0
473630,0.18
473631,0.5393571428571428
473632,0.1
473633,0.36
473634,2.33
473635,6.37
473636,1.9636666666666667
473637,2.0
473638,0.08166666666666668
473639,0.5841666666666666
473640,0.0225
473641,6.22
473642,2.95
473643,1.99
473644,1.59
473645,2.15
473646,1.57
473647,0.5613333333333334
473648,0.044000000000000004
473649,0.6466666666666666
473650,1.2133333333333334
473651,1.08
473652,0.0025
473653,0.7122142857142856
473654,0.0
473655,6.04
473656,0.1285
473657,0.03351190476190476
473658,0.39
473659,2.29
473660,6.55
473661,3.27
473662,0.38866666666666666
473663,1.37
473664,0.0
473665,4.59
473666,1.94
473667,5.18
473668,4.26
473669,0.013999999999999999
473670,0.0
473671,3.33
473672,1.2964285714285715
473673,10.83
473674,0.7
473675,0.10733333333333334
473676,0.0
473677,0.0
473678,0.0
473679,0.0
473680,0.0
473681,0.69
473682,0.0
473683,0.0
473684,0.0
473685,0.01
473686,0.0
473687,0.0
473688,0.0
473689,0.0
473690,0.0
473691,0.08321428571428571
473692,0.0
473693,0.0
473694,0.0
473695,0.0
473696,0.064
473697,0.006
473698,0.0
473699,0.0
473700,0.9881666666666666
473701,0.0
473702,0.0
473703,3.604166666666667
473704,0.5513333333333332
473705,0.2624880952380952
473706,0.9498809523809523
473707,0.9421973304473303
473708,1.7049166666666673
473709,1.6358333333333333
473710,0.7829999999999999
473711,0.5575873015873015
473712,0.49950000000000006
473713,0.8493333333333333
473714,0.665
473715,0.0
473716,0.01
473717,0.02
473718,1.1816298146298145
473719,1.050979797979798
473720,0.57
473721,0.0
473722,0.8216666666666669
473723,0.075
473724,1.1840000000000002
473725,4.674166666666667
473726,0.44110714285714286
473727,6.54
473728,14.28
473729,2.27
473730,1.28
473731,0.72
473732,1.28
473733,2.229404761904762
473734,0.49333333333333335
473735,3.18
473736,3.69
473737,0.01
473738,0.485
473739,1.1636666666666668
473740,1.5266666666666666
473741,5.24
473742,11.37
473743,5.58
473744,1.67
473745,5.12
473746,0.20766666666666667
473747,3.57
473748,1.57
473749,2.22
473750,1.1833333333333333
473751,0.04583333333333334
473752,0.7375
473753,2.433897435897436
473754,0.07
473755,1.5673333333333332
473756,0.15333333333333332
473757,1.344166666666667
473758,4.24
473759,2.08
473760,1.96
473761,1.55
473762,1.01
473763,0.9032681844299495
473764,0.035333333333333335
473765,1.0666666666666667
473766,18.11
473767,0.03
473768,0.09983333333333333
473769,0.03
473770,3.85
473771,7.0
473772,2.76
473773,5.42
473774,0.9125
473775,1.84
473776,1.3833333333333335
473777,4.216666666666667
473778,2.96
473779,0.57
473780,2.39
473781,4.0
473782,2.085
473783,1.6733333333333333
473784,3.1
473785,2.56
473786,1.88
473787,9.91
473788,8.38
473789,4.63
473790,3.91
473791,0.7672857142857142
473792,3.48
473793,4.91
473794,1.67
473795,0.43
473796,0.6075
473797,1.31
473798,1.0
473799,0.9125
473800,0.9925
473801,0.0
473802,2.7
473803,0.30000000000000004
473804,0.67
473805,0.28
473806,0.27
473807,1.01
473808,2.92
473809,0.87
473810,0.22
473811,0.05
473812,0.13
473813,24.03
473814,0.74
473815,4.046952380952381
473816,1.3467619047619046
473817,0.1621174381174381
473818,0.5626666666666666
473819,0.04
473820,0.0
473821,3.292460317460318
473822,3.24
473823,1.38
473824,1.8612857142857144
473825,0.74
473826,1.3800000000000003
473827,0.16827777777777775
473828,3.075
473829,0.4953333333333334
473830,0.30318686868686856
473831,0.15
473832,0.08416666666666667
473833,0.9225
473834,1.328
473835,1.7366666666666666
473836,1.8398333333333334
473837,3.9829999999999997
473838,0.06
473839,0.0
473840,0.0
473841,0.016666666666666666
473842,0.0
473843,0.0
473844,0.0
473845,0.9749999999999999
473846,0.65
473847,0.17
473848,0.07
473849,0.9590476190476189
473850,0.82
473851,0.32
473852,0.16
473853,0.0
473854,0.0
473855,3.0
473856,0.016666666666666666
473857,0.0
473858,0.02
473859,0.0
473860,0.5516666666666666
473861,0.84
473862,0.01
473863,0.15
473864,0.0
473865,1.44
473866,0.0
473867,0.03487337662337662
473868,0.0
473869,0.08
473870,0.0
473871,0.0
473872,0.02
473873,3.4
473874,2.2366666666666664
473875,12.81
473876,2.31
473877,3.31
473878,1.4266666666666665
473879,0.19666666666666666
473880,1.2859523809523807
473881,1.51
473882,5.29
473883,3.21
473884,3.765
473885,1.1316666666666666
473886,2.16
473887,5.371190476190476
473888,3.71
473889,2.0469999999999997
473890,1.287
473891,2.71
473892,0.8466666666666666
473893,7.15
473894,6.428333333333334
473895,6.44
473896,0.8600476190476191
473897,2.5540000000000003
473898,0.12
473899,0.0
473900,0.0
473901,0.0
473902,0.0
473903,0.518
473904,0.67
473905,0.15333333333333332
473906,2.151
473907,2.3516666666666666
473908,1.92
473909,0.4186666666666667
473910,3.4913333333333334
473911,0.4582380952380952
473912,2.8166666666666664
473913,1.5828333333333333
473914,2.89
473915,5.50375
473916,0.25
473917,0.8466666666666666
473918,2.17
473919,4.12
473920,1.8722222222222222
473921,4.23
473922,0.5034047619047619
473923,2.78
473924,1.2833333333333332
473925,0.3442492784992785
473926,0.875
473927,1.8766666666666665
473928,1.1766666666666667
473929,6.88
473930,3.52
473931,1.3800000000000003
473932,2.88
473933,5.93
473934,3.23
473935,2.19
473936,7.87
473937,4.77
473938,0.677
473939,2.127
473940,5.35
473941,3.9189999999999996
473942,1.88
473943,1.3542380952380952
473944,8.809999999999999
473945,0.3055595238095238
473946,1.7435
473947,2.98
473948,0.95
473949,0.15
473950,0.59
473951,1.61
473952,4.205904761904763
473953,0.35
473954,5.98
473955,0.19583333333333336
473956,0.17
473957,2.48
473958,0.04
473959,0.2612857142857143
473960,0.24
473961,2.9466666666666663
473962,0.5633333333333334
473963,1.0333333333333332
473964,1.344
473965,0.015
473966,0.0
473967,2.25
473968,10.74
473969,2.335
473970,1.38
473971,0.6176666666666667
473972,0.14583333333333334
473973,0.175
473974,4.84
473975,3.78
473976,0.19
473977,3.22
473978,1.72
473979,1.44
473980,4.77
473981,0.5733333333333333
473982,6.79
473983,11.82
473984,0.65
473985,0.045
473986,0.0
473987,0.59
473988,0.395
473989,0.02
473990,0.023
473991,0.30566666666666664
473992,1.6028571428571428
473993,0.79
473994,0.0
473995,3.44
473996,4.0775
473997,0.51
473998,0.14
473999,3.59
474000,3.12
474001,4.66
474002,2.716904761904762
474003,3.84
474004,2.2
474005,0.18
474006,0.1
474007,1.7066666666666666
474008,0.52
474009,2.685
474010,0.027333333333333334
474011,1.27
474012,11.72
474013,0.01
474014,1.74
474015,5.51
474016,2.1
474017,5.69
474018,0.6625
474019,1.865
474020,0.86
474021,0.22399999999999998
474022,2.05
474023,2.08
474024,0.995
474025,1.96
474026,7.64
474027,3.12
474028,3.39
474029,6.74
474030,5.64
474031,1.0904285714285715
474032,2.785
474033,4.26
474034,16.13
474035,4.38
474036,0.6493571428571427
474037,0.7333333333333334
474038,6.72
474039,0.8773333333333332
474040,1.1278571428571427
474041,2.7478571428571428
474042,3.887714285714286
474043,1.31
474044,1.19
474045,0.09
474046,0.3792857142857143
474047,5.37
474048,0.024285714285714285
474049,0.01
474050,0.75
474051,0.0
474052,0.3875
474053,4.6
474054,1.3
474055,2.6433333333333335
474056,1.03
474057,2.11
474058,0.18
474059,0.0
474060,2.02
474061,2.503333333333333
474062,1.1760714285714287
474063,5.18
474064,0.22916666666666663
474065,9.7
474066,1.655
474067,3.14
474068,0.366
474069,2.228
474070,7.33
474071,0.04266666666666667
474072,3.1766666666666667
474073,1.72
474074,6.08
474075,3.09
474076,1.05
474077,22.99
474078,1.71
474079,0.1
474080,1.6825
474081,0.285
474082,0.1
474083,0.41
474084,1.4108333333333332
474085,0.12
474086,4.73
474087,4.32
474088,3.48
474089,6.27
474090,0.365
474091,0.26
474092,0.01
474093,0.29666666666666663
474094,0.15
474095,0.6922222222222223
474096,1.2583333333333335
474097,0.04
474098,1.0868333333333333
474099,2.95
474100,1.96
474101,0.5236666666666667
474102,1.8925
474103,0.0
474104,0.0
474105,22.64
474106,17.13
474107,10.58
474108,18.31
474109,8.35
474110,2.585
474111,0.0
474112,0.09
474113,0.0
474114,1.1825
474115,0.28
474116,5.04
474117,0.5634999999999999
474118,0.4416666666666667
474119,0.85
474120,0.02
474121,0.0
474122,0.1423333333333333
474123,0.42
474124,6.4
474125,1.21
474126,3.1
474127,0.31333333333333335
474128,0.15166666666666667
474129,2.1
474130,3.15
474131,0.66
474132,4.32
474133,2.71
474134,2.96
474135,11.54
474136,5.19
474137,0.43799999999999994
474138,0.51
474139,1.03
474140,0.25
474141,0.59
474142,8.1
474143,0.025
474144,0.39
474145,1.88
474146,2.7357142857142858
474147,0.68
474148,4.156190476190476
474149,1.5516666666666665
474150,2.645
474151,0.3779999999999999
474152,7.44
474153,2.26
474154,1.38
474155,4.83
474156,3.908
474157,0.87
474158,0.07
474159,3.26
474160,1.91
474161,5.23
474162,3.94
474163,0.006
474164,0.05
474165,2.62
474166,27.02
474167,0.0
474168,0.0
474169,0.38
474170,0.7141666666666666
474171,0.635
474172,0.31
474173,1.7633333333333334
474174,3.5
474175,2.28
474176,4.96
474177,4.17
474178,1.16
474179,0.4095
474180,0.17
474181,0.54
474182,0.08
474183,0.45449999999999996
474184,2.615
474185,0.882
474186,0.02
474187,6.743333333333334
474188,2.59
474189,5.65
474190,0.1325
474191,0.3225
474192,2.5105
474193,2.82
474194,0.0
474195,0.17
474196,3.96
474197,0.19314285714285714
474198,0.37
474199,7.26
474200,2.49
474201,2.78
474202,8.29
474203,8.68
474204,2.2766666666666664
474205,0.02333333333333333
474206,0.0
474207,0.04
474208,0.89
474209,1.2
474210,0.21600000000000003
474211,0.0
474212,3.13
474213,5.37
474214,1.89
474215,1.718333333333333
474216,0.06
474217,0.0
474218,0.0245
474219,1.4766666666666666
474220,0.8927500000000002
474221,0.955
474222,2.35
474223,3.93
474224,2.015
474225,9.58
474226,3.32
474227,2.77
474228,18.17
474229,5.29
474230,0.97
474231,2.02
474232,0.33949999999999997
474233,0.3833333333333333
474234,0.9546904761904764
474235,0.7224007936507936
474236,0.16
474237,4.42
474238,1.63
474239,1.5983333333333332
474240,3.05
474241,2.6892857142857145
474242,3.63
474243,1.634785714285714
474244,0.7236230158730159
474245,3.81
474246,6.275
474247,3.7336666666666667
474248,1.77
474249,7.07
474250,2.11
474251,4.24
474252,3.2
474253,0.7266666666666666
474254,1.5183333333333335
474255,0.16397619047619044
474256,9.58
474257,0.28714285714285714
474258,0.03133333333333333
474259,0.135
474260,0.5062500000000001
474261,0.6156904761904761
474262,0.4746666666666666
474263,0.08833333333333333
474264,0.5203809523809523
474265,0.06
474266,0.5316666666666666
474267,6.358285714285715
474268,0.9643939393939394
474269,5.4833333333333325
474270,0.7366666666666666
474271,4.327583333333333
474272,5.858499999999999
474273,2.9909274891774897
474274,1.8350476190476193
474275,3.05
474276,0.7825000000000002
474277,2.0686666666666667
474278,0.535
474279,2.53
474280,0.25
474281,0.49333333333333335
474282,2.49
474283,2.41
474284,1.56
474285,2.6966666666666663
474286,0.5946666666666667
474287,1.5
474288,1.54
474289,0.6
474290,0.72
474291,0.31769047619047625
474292,0.48
474293,1.66
474294,3.3689999999999998
474295,0.9753333333333333
474296,4.4275
474297,2.8424285714285715
474298,1.975595238095238
474299,0.09
474300,0.019166666666666665
474301,2.11
474302,0.995
474303,0.64
474304,0.33166666666666667
474305,0.8633333333333333
474306,0.07
474307,0.1
474308,0.0
474309,0.0
474310,0.0
474311,0.0
474312,0.0
474313,0.0
474314,0.01
474315,0.0
474316,0.0
474317,0.0
474318,0.028333333333333332
474319,0.02
474320,0.0
474321,0.0
474322,0.0
474323,0.0
474324,0.08833333333333332
474325,0.9985714285714287
474326,0.83
474327,1.44
474328,1.2
474329,2.4108333333333336
474330,1.015
474331,1.45
474332,2.313333333333333
474333,1.26
474334,0.1733333333333333
474335,0.32
474336,0.98
474337,3.4
474338,1.4033333333333333
474339,0.4311666666666667
474340,0.54
474341,1.363333333333333
474342,0.29
474343,0.0
474344,2.3
474345,1.4133333333333333
474346,1.91
474347,1.1686666666666667
474348,0.9766666666666667
474349,11.97
474350,0.12
474351,0.79
474352,1.2766666666666666
474353,11.51
474354,4.129898268398268
474355,0.13577886002886
474356,0.06
474357,4.6499999999999995
474358,0.0
474359,0.2871428571428572
474360,1.7663333333333333
474361,3.06
474362,1.432
474363,0.15928571428571428
474364,0.56
474365,12.398333333333335
474366,0.04
474367,0.37666666666666665
474368,0.12336904761904761
474369,0.2445
474370,4.5
474371,0.19666666666666668
474372,0.06
474373,3.33
474374,2.1625
474375,2.1616666666666666
474376,0.76
474377,1.29
474378,0.315
474379,0.9666666666666666
474380,2.4859999999999998
474381,3.65
474382,7.17
474383,1.26
474384,0.0025
474385,0.32
474386,2.65
474387,0.0
474388,0.0
474389,0.0
474390,0.0
474391,0.0
474392,0.0
474393,0.01933333333333333
474394,0.07
474395,1.7468333333333337
474396,0.925
474397,1.0
474398,0.28
474399,3.58
474400,0.78
474401,3.2
474402,0.31
474403,0.3
474404,11.841666666666665
474405,0.0
474406,0.7265833333333331
474407,1.95
474408,1.0633333333333335
474409,0.84
474410,0.4031666666666666
474411,1.2590952380952383
474412,1.0466666666666666
474413,0.885
474414,2.26
474415,1.55
474416,0.8567854090354088
474417,0.04
474418,0.25
474419,0.3198650793650793
474420,0.35053571428571423
474421,0.015
474422,3.057666666666667
474423,0.64
474424,0.7465686813186813
474425,1.9566666666666668
474426,0.01
474427,1.1546666666666665
474428,1.9070000000000003
474429,0.8066666666666668
474430,0.4415
474431,0.754
474432,3.19
474433,3.713333333333333
474434,2.15
474435,2.05
474436,1.943
474437,0.0
474438,2.58
474439,0.315
474440,0.2758333333333334
474441,0.5295000000000001
474442,0.5068333333333334
474443,1.6263333333333332
474444,1.9733333333333332
474445,2.83
474446,0.0
474447,5.003611111111112
474448,0.0
474449,3.41
474450,0.27
474451,0.96
474452,5.3275
474453,0.0
474454,1.82
474455,1.2266666666666666
474456,1.209
474457,0.142
474458,0.1
474459,0.1
474460,1.04
474461,1.2761347263847262
474462,1.1741190476190473
474463,1.5194999999999999
474464,0.7901190476190476
474465,0.36
474466,0.8470595238095237
474467,0.0475
474468,3.3046428571428574
474469,0.55
474470,1.17
474471,0.18
474472,0.05
474473,1.2633333333333332
474474,1.1
474475,2.15
474476,1.3358333333333334
474477,0.67
474478,2.24
474479,3.14
474480,2.54
474481,3.88
474482,0.6775
474483,0.5
474484,3.96
474485,1.955
474486,5.66
474487,3.34
474488,21.65
474489,0.17008982683982676
474490,0.09666666666666668
474491,0.4
474492,0.8533333333333333
474493,0.052000000000000005
474494,4.37
474495,0.3122116910866911
474496,0.01
474497,4.81
474498,20.51
474499,11.98
474500,1.47
474501,1.82
474502,0.9233333333333333
474503,2.89
474504,2.49
474505,0.03
474506,0.025
474507,0.0
474508,0.13166666666666665
474509,0.0
474510,0.04
474511,0.005
474512,0.8141666666666666
474513,0.44
474514,2.05
474515,0.6973333333333334
474516,0.22103030303030302
474517,1.0033333333333334
474518,0.5169166666666666
474519,15.9
474520,3.21
474521,5.82
474522,6.21
474523,3.42
474524,3.7076666666666664
474525,0.0
474526,0.6825
474527,2.18
474528,1.4771428571428573
474529,0.8425
474530,0.12
474531,0.06333333333333332
474532,0.26
474533,0.82
474534,0.27
474535,1.5875
474536,4.56
474537,3.25
474538,1.3916666666666666
474539,1.67
474540,6.44
474541,3.46
474542,2.78
474543,12.95
474544,11.46
474545,3.58
474546,1.65
474547,1.38
474548,5.32
474549,3.08
474550,1.8566666666666665
474551,0.475
474552,0.9089999999999999
474553,1.38
474554,1.45
474555,1.0015
474556,0.03
474557,1.8616666666666666
474558,1.8
474559,1.256
474560,1.8733333333333335
474561,0.68
474562,3.02
474563,5.33
474564,0.5479999999999999
474565,5.26
474566,1.93
474567,1.52
474568,4.94
474569,1.7728293650793652
474570,0.38
474571,0.0
474572,0.5381071428571428
474573,2.3054761904761913
474574,0.6016666666666667
474575,1.8582619047619051
474576,10.192
474577,0.0
474578,1.29
474579,0.0
474580,3.065
474581,0.02
474582,5.87
474583,0.0
474584,8.3775
474585,2.77
474586,3.83
474587,2.940833333333333
474588,1.936
474589,0.78
474590,1.75
474591,1.56
474592,0.0
474593,0.0
474594,0.0
474595,0.0
474596,0.24916650016650008
474597,2.413333333333333
474598,1.4494999999999998
474599,1.3166666666666669
474600,4.71
474601,7.84
474602,3.1261666666666668
474603,3.78
474604,4.540952380952381
474605,1.6545238095238097
474606,1.7082499999999998
474607,0.1851666666666667
474608,0.76
474609,0.295
474610,0.14
474611,0.13333333333333333
474612,0.66
474613,0.07
474614,0.28675
474615,1.05
474616,0.535
474617,3.3786666666666663
474618,0.9766666666666666
474619,0.58
474620,0.28
474621,0.0
474622,0.08
474623,0.29833333333333334
474624,0.02
474625,0.06333333333333332
474626,0.0
474627,0.29
474628,0.03
474629,0.17
474630,1.63
474631,0.68
474632,1.006333333333333
474633,1.68
474634,0.19304761904761908
474635,0.12111111111111111
474636,0.805
474637,0.25329365079365074
474638,0.0
474639,3.5733333333333337
474640,4.72
474641,0.725
474642,0.7068333333333334
474643,3.31
474644,3.46
474645,1.67
474646,1.8933333333333335
474647,1.5605952380952381
474648,0.01
474649,1.79
474650,2.315
474651,0.10729365079365077
474652,0.41438095238095235
474653,5.76
474654,1.2
474655,1.5985714285714285
474656,0.5465000000000001
474657,2.7
474658,5.41
474659,5.51
474660,1.5
474661,0.095
474662,5.02
474663,0.93
474664,0.04
474665,0.17
474666,1.1
474667,0.1485
474668,2.87
474669,12.71
474670,2.73
474671,1.98
474672,1.1
474673,5.99
474674,2.1716666666666664
474675,0.845
474676,0.04
474677,0.0
474678,0.0
474679,11.46
474680,10.94
474681,2.91
474682,4.48
474683,8.26
474684,8.2
474685,3.53
474686,3.745
474687,0.48443290043290044
474688,2.535
474689,0.06
474690,4.13
474691,1.53
474692,1.36
474693,1.44
474694,5.32
474695,2.21
474696,1.06
474697,1.95
474698,0.7603333333333333
474699,0.02
474700,1.26
474701,0.02333333333333333
474702,0.27366666666666667
474703,0.0
474704,1.6673333333333336
474705,0.18
474706,0.8566666666666667
474707,0.9378333333333336
474708,0.66
474709,0.1958611111111111
474710,0.5260317460317462
474711,0.03
474712,0.14285714285714285
474713,0.02
474714,0.5636666666666666
474715,0.8
474716,0.0
474717,0.08
474718,2.68
474719,0.17
474720,0.63
474721,4.328666666666667
474722,1.9833333333333332
474723,14.375
474724,1.9125
474725,1.214
474726,4.67
474727,2.6863333333333332
474728,1.1261666666666668
474729,0.765
474730,1.548
474731,1.3875
474732,13.9125
474733,11.06
474734,2.27
474735,1.3
474736,1.4924761904761907
474737,1.84
474738,7.96
474739,1.52
474740,0.2085238095238095
474741,0.01
474742,0.28
474743,0.2675
474744,0.2566547619047619
474745,0.013333333333333332
474746,0.0
474747,0.58
474748,7.92
474749,3.24
474750,5.71
474751,4.433333333333334
474752,3.83
474753,1.4025
474754,0.05628571428571428
474755,3.275
474756,2.2933333333333334
474757,0.54
474758,0.20813059163059158
474759,2.54
474760,1.39
474761,0.6558333333333334
474762,0.05
474763,1.494123321123321
474764,0.005
474765,1.225
474766,0.24604109779109773
474767,0.06332539682539683
474768,0.06666666666666667
474769,1.05
474770,1.23
474771,0.08
474772,0.715
474773,1.23
474774,1.41
474775,2.74
474776,2.43
474777,0.9176666666666665
474778,0.96
474779,1.798
474780,4.71
474781,0.32716666666666666
474782,0.0
474783,0.11
474784,0.69
474785,0.5054761904761904
474786,0.7974761904761902
474787,4.405
474788,1.73
474789,0.06
474790,0.0
474791,4.86
474792,3.0375
474793,0.35
474794,3.02
474795,1.6
474796,9.21
474797,1.315
474798,1.01
474799,1.74
474800,1.89
474801,0.3316666666666667
474802,0.06333333333333332
474803,2.8569999999999998
474804,3.1033333333333335
474805,2.18
474806,0.4521666666666666
474807,0.04125
474808,0.34247619047619055
474809,1.57
474810,1.01
474811,0.0
474812,0.0
474813,1.39
474814,0.048
474815,0.0
474816,0.69
474817,0.77
474818,0.08
474819,0.003333333333333333
474820,0.0
474821,0.8807142857142857
474822,1.35
474823,0.06
474824,0.1
474825,2.46
474826,0.37
474827,2.82
474828,1.4161666666666664
474829,0.01
474830,0.18
474831,1.008
474832,0.57
474833,2.44
474834,2.73
474835,3.2
474836,3.243333333333333
474837,2.56
474838,8.28
474839,1.66
474840,19.84
474841,1.528
474842,4.29
474843,2.905
474844,4.19
474845,1.33
474846,1.41
474847,2.19
474848,10.19
474849,2.06
474850,1.8333333333333335
474851,7.95
474852,0.0
474853,0.13926190476190478
474854,0.0
474855,1.2
474856,1.0566666666666666
474857,0.155
474858,6.59
474859,2.53
474860,1.3533333333333335
474861,0.05
474862,0.96
474863,1.47
474864,0.0
474865,2.7013333333333334
474866,1.05
474867,0.45357936507936514
474868,0.6248315295815295
474869,0.006666666666666666
474870,0.71
474871,0.021039682539682535
474872,0.7611507936507936
474873,0.8
474874,0.0
474875,0.08366666666666667
474876,0.46666666666666673
474877,1.29
474878,0.8569999999999999
474879,0.31525
474880,0.006666666666666666
474881,1.5658333333333332
474882,0.3
474883,4.01
474884,1.002
474885,0.2913333333333334
474886,0.5866666666666667
474887,0.04
474888,2.1846666666666668
474889,0.55
474890,1.2930000000000001
474891,1.6383333333333334
474892,0.4216071428571429
474893,0.0
474894,1.91
474895,0.09421428571428571
474896,1.0075000000000003
474897,0.0
474898,2.2608571428571427
474899,0.06
474900,0.35
474901,0.49333333333333335
474902,0.6166666666666667
474903,1.3
474904,0.07916666666666666
474905,0.46
474906,0.755
474907,0.0625
474908,0.6321666666666667
474909,0.165
474910,0.11
474911,0.29466666666666663
474912,0.49
474913,2.798166666666666
474914,6.8887924297924314
474915,0.72
474916,0.02
474917,0.25
474918,3.47
474919,0.2
474920,0.84
474921,0.0
474922,0.09
474923,0.0
474924,0.155
474925,0.6
474926,0.4533333333333333
474927,0.0
474928,2.2235
474929,4.22
474930,2.02
474931,0.32
474932,0.0
474933,0.91
474934,2.24
474935,0.01
474936,0.018333333333333333
474937,0.1
474938,0.1733333333333333
474939,5.17
474940,2.2
474941,0.7559999999999999
474942,1.2939999999999998
474943,0.1775
474944,0.10400000000000001
474945,0.01
474946,23.31
474947,4.85
474948,0.0
474949,1.03
474950,0.49
474951,3.16
474952,15.72
474953,0.81
474954,11.02
474955,46.18
474956,10.59
474957,4.46
474958,3.08
474959,3.41
474960,5.07
474961,3.4066666666666667
474962,20.01
474963,20.17
474964,14.91
474965,44.25
474966,0.0
474967,0.01
474968,1.98
474969,23.69
474970,25.99
474971,28.14
474972,18.92
474973,31.21
474974,17.24
474975,55.57
474976,3.92
474977,8.48
474978,8.102
474979,15.95
474980,3.39
474981,18.08
474982,31.78
474983,5.7
474984,7.3
474985,0.3233333333333333
474986,8.95
474987,3.42
474988,3.36
474989,4.29
474990,7.26
474991,18.12
474992,10.17
474993,8.81
474994,0.0
474995,32.12
474996,12.59
474997,13.63
474998,3.485
474999,6.14
475000,3.13
475001,0.6758333333333334
475002,4.83
475003,6.46
475004,7.63
475005,108.23
475006,2.7651666666666666
475007,3.12
475008,5.49
475009,8.32
475010,2.57
475011,4.09
475012,0.1
475013,0.46
475014,0.43
475015,0.01
475016,6.64
475017,2.53
475018,4.58
475019,1.47
475020,4.44
475021,0.0022222222222222222
475022,31.07
475023,19.7
475024,19.76
475025,27.23
475026,12.55
475027,6.47
475028,1.2700523088023088
475029,11.33
475030,28.75
475031,21.0
475032,16.17
475033,6.96
475034,0.03
475035,6.95
475036,7.26
475037,132.77
475038,1.4240000000000002
475039,2.564833333333334
475040,16.09
